filename,label_noise,macro_f1,model,noise_category
paperA_conformer_lite_hard_s3_cla0p4_env0p1_lab0p1.json,0.1,0.9792613993641538,conformer_lite,10%
paperA_conformer_lite_hard_s3_cla0p4_env0p2_lab0p0.json,0.0,0.9828720478207296,conformer_lite,0%
paperA_conformer_lite_hard_s3_cla0p4_env0p2_lab0p05.json,0.05,0.9874441284037185,conformer_lite,5%
paperA_conformer_lite_hard_s3_cla0p4_env0p2_lab0p1.json,0.1,0.96009668259227,conformer_lite,10%
paperA_conformer_lite_hard_s3_cla0p8_env0p0_lab0p0.json,0.0,0.7132408678572827,conformer_lite,0%
paperA_conformer_lite_hard_s3_cla0p8_env0p0_lab0p05.json,0.05,0.7073717025642916,conformer_lite,5%
paperA_conformer_lite_hard_s3_cla0p8_env0p0_lab0p1.json,0.1,0.7152958520635857,conformer_lite,10%
paperA_conformer_lite_hard_s3_cla0p8_env0p1_lab0p0.json,0.0,0.923117269951067,conformer_lite,0%
paperA_conformer_lite_hard_s3_cla0p8_env0p1_lab0p05.json,0.05,0.8454173398115521,conformer_lite,5%
paperA_conformer_lite_hard_s3_cla0p8_env0p1_lab0p1.json,0.1,0.9200764812063651,conformer_lite,10%
paperA_conformer_lite_hard_s3_cla0p8_env0p2_lab0p0.json,0.0,0.9539430333781677,conformer_lite,0%
paperA_conformer_lite_hard_s3_cla0p8_env0p2_lab0p05.json,0.05,0.9480571688495476,conformer_lite,5%
paperA_conformer_lite_hard_s3_cla0p8_env0p2_lab0p1.json,0.1,0.937818962696169,conformer_lite,10%
paperA_conformer_lite_hard_s4_cla0p0_env0p0_lab0p0.json,0.0,1.0,conformer_lite,0%
paperA_conformer_lite_hard_s4_cla0p0_env0p0_lab0p05.json,0.05,1.0,conformer_lite,5%
paperA_conformer_lite_hard_s4_cla0p0_env0p0_lab0p1.json,0.1,1.0,conformer_lite,10%
paperA_conformer_lite_hard_s4_cla0p0_env0p1_lab0p0.json,0.0,1.0,conformer_lite,0%
paperA_conformer_lite_hard_s4_cla0p0_env0p1_lab0p05.json,0.05,1.0,conformer_lite,5%
paperA_conformer_lite_hard_s4_cla0p0_env0p1_lab0p1.json,0.1,1.0,conformer_lite,10%
paperA_conformer_lite_hard_s4_cla0p0_env0p2_lab0p0.json,0.0,1.0,conformer_lite,0%
paperA_conformer_lite_hard_s4_cla0p0_env0p2_lab0p05.json,0.05,1.0,conformer_lite,5%
paperA_conformer_lite_hard_s4_cla0p0_env0p2_lab0p1.json,0.1,1.0,conformer_lite,10%
paperA_conformer_lite_hard_s4_cla0p4_env0p0_lab0p0.json,0.0,0.9316092222165775,conformer_lite,0%
paperA_conformer_lite_hard_s4_cla0p4_env0p0_lab0p05.json,0.05,0.9247438901610469,conformer_lite,5%
paperA_conformer_lite_hard_s4_cla0p4_env0p0_lab0p1.json,0.1,0.9312305022327526,conformer_lite,10%
paperA_conformer_lite_hard_s4_cla0p4_env0p1_lab0p0.json,0.0,0.9742583947881467,conformer_lite,0%
paperA_conformer_lite_hard_s4_cla0p4_env0p1_lab0p05.json,0.05,0.9760874626349144,conformer_lite,5%
paperA_conformer_lite_hard_s4_cla0p4_env0p1_lab0p1.json,0.1,0.9684612002725668,conformer_lite,10%
paperA_conformer_lite_hard_s4_cla0p4_env0p2_lab0p0.json,0.0,0.9842577876942253,conformer_lite,0%
paperA_conformer_lite_hard_s4_cla0p4_env0p2_lab0p05.json,0.05,0.9780469000278293,conformer_lite,5%
paperA_conformer_lite_hard_s4_cla0p4_env0p2_lab0p1.json,0.1,0.9877197241824672,conformer_lite,10%
paperA_conformer_lite_hard_s4_cla0p8_env0p0_lab0p0.json,0.0,0.6864679302528633,conformer_lite,0%
paperA_conformer_lite_hard_s4_cla0p8_env0p0_lab0p05.json,0.05,0.7099408977078496,conformer_lite,5%
paperA_conformer_lite_hard_s4_cla0p8_env0p0_lab0p1.json,0.1,0.7091553072514301,conformer_lite,10%
paperA_conformer_lite_hard_s4_cla0p8_env0p1_lab0p0.json,0.0,0.8532139051059489,conformer_lite,0%
paperA_conformer_lite_hard_s4_cla0p8_env0p1_lab0p05.json,0.05,0.9330056358806342,conformer_lite,5%
paperA_conformer_lite_hard_s4_cla0p8_env0p1_lab0p1.json,0.1,0.8587856895495876,conformer_lite,10%
paperA_conformer_lite_hard_s4_cla0p8_env0p2_lab0p0.json,0.0,0.9562405740970331,conformer_lite,0%
paperA_conformer_lite_hard_s4_cla0p8_env0p2_lab0p05.json,0.05,0.9397805350786324,conformer_lite,5%
paperA_conformer_lite_hard_s4_cla0p8_env0p2_lab0p1.json,0.1,0.9146100739615928,conformer_lite,10%
paperA_enhanced_hard_s0_cla0p0_env0p0_lab0p0.json,0.0,1.0,enhanced,0%
paperA_enhanced_hard_s0_cla0p0_env0p0_lab0p05.json,0.05,1.0,enhanced,5%
paperA_enhanced_hard_s0_cla0p0_env0p0_lab0p1.json,0.1,1.0,enhanced,10%
paperA_enhanced_hard_s0_cla0p0_env0p1_lab0p0.json,0.0,1.0,enhanced,0%
paperA_enhanced_hard_s0_cla0p0_env0p1_lab0p05.json,0.05,1.0,enhanced,5%
paperA_enhanced_hard_s0_cla0p0_env0p1_lab0p1.json,0.1,1.0,enhanced,10%
paperA_enhanced_hard_s0_cla0p0_env0p2_lab0p0.json,0.0,1.0,enhanced,0%
paperA_enhanced_hard_s0_cla0p0_env0p2_lab0p05.json,0.05,1.0,enhanced,5%
paperA_enhanced_hard_s0_cla0p0_env0p2_lab0p1.json,0.1,1.0,enhanced,10%
paperA_enhanced_hard_s0_cla0p4_env0p0_lab0p0.json,0.0,0.9198552670110707,enhanced,0%
paperA_enhanced_hard_s0_cla0p4_env0p0_lab0p05.json,0.05,0.925793096236248,enhanced,5%
paperA_enhanced_hard_s0_cla0p4_env0p0_lab0p1.json,0.1,0.9314236844191686,enhanced,10%
paperA_enhanced_hard_s0_cla0p4_env0p1_lab0p0.json,0.0,0.9890896125211399,enhanced,0%
paperA_enhanced_hard_s0_cla0p4_env0p1_lab0p05.json,0.05,0.9787383635017316,enhanced,5%
paperA_enhanced_hard_s0_cla0p4_env0p1_lab0p1.json,0.1,0.9895528632145658,enhanced,10%
paperA_enhanced_hard_s0_cla0p4_env0p2_lab0p0.json,0.0,0.9940242695216974,enhanced,0%
paperA_enhanced_hard_s0_cla0p4_env0p2_lab0p05.json,0.05,0.9949759124938076,enhanced,5%
paperA_enhanced_hard_s0_cla0p4_env0p2_lab0p1.json,0.1,0.9944613966725091,enhanced,10%
paperA_enhanced_hard_s0_cla0p8_env0p0_lab0p0.json,0.0,0.712463840747959,enhanced,0%
paperA_enhanced_hard_s0_cla0p8_env0p0_lab0p05.json,0.05,0.7230856657657497,enhanced,5%
paperA_enhanced_hard_s0_cla0p8_env0p0_lab0p1.json,0.1,0.7032276228111957,enhanced,10%
paperA_enhanced_hard_s0_cla0p8_env0p1_lab0p0.json,0.0,0.9596105057330464,enhanced,0%
paperA_enhanced_hard_s0_cla0p8_env0p1_lab0p05.json,0.05,0.9531391944292658,enhanced,5%
paperA_enhanced_hard_s0_cla0p8_env0p1_lab0p1.json,0.1,0.9495605925933406,enhanced,10%
paperA_enhanced_hard_s0_cla0p8_env0p2_lab0p0.json,0.0,0.9837087900536539,enhanced,0%
paperA_enhanced_hard_s0_cla0p8_env0p2_lab0p05.json,0.05,0.971231741716917,enhanced,5%
paperA_enhanced_hard_s0_cla0p8_env0p2_lab0p1.json,0.1,0.9748292257368296,enhanced,10%
paperA_enhanced_hard_s1_cla0p0_env0p0_lab0p0.json,0.0,1.0,enhanced,0%
paperA_enhanced_hard_s1_cla0p0_env0p0_lab0p05.json,0.05,1.0,enhanced,5%
paperA_enhanced_hard_s1_cla0p0_env0p0_lab0p1.json,0.1,1.0,enhanced,10%
paperA_enhanced_hard_s1_cla0p0_env0p1_lab0p0.json,0.0,1.0,enhanced,0%
paperA_enhanced_hard_s1_cla0p0_env0p1_lab0p05.json,0.05,1.0,enhanced,5%
paperA_enhanced_hard_s1_cla0p0_env0p1_lab0p1.json,0.1,1.0,enhanced,10%
paperA_enhanced_hard_s1_cla0p0_env0p2_lab0p0.json,0.0,1.0,enhanced,0%
paperA_enhanced_hard_s1_cla0p0_env0p2_lab0p05.json,0.05,1.0,enhanced,5%
paperA_enhanced_hard_s1_cla0p0_env0p2_lab0p1.json,0.1,1.0,enhanced,10%
paperA_enhanced_hard_s1_cla0p4_env0p0_lab0p0.json,0.0,0.921392436811652,enhanced,0%
paperA_enhanced_hard_s1_cla0p4_env0p0_lab0p05.json,0.05,0.9274807706015651,enhanced,5%
paperA_enhanced_hard_s1_cla0p4_env0p0_lab0p1.json,0.1,0.9272655538818602,enhanced,10%
paperA_enhanced_hard_s1_cla0p4_env0p1_lab0p0.json,0.0,0.9868488305485963,enhanced,0%
paperA_enhanced_hard_s1_cla0p4_env0p1_lab0p05.json,0.05,0.9882639712159582,enhanced,5%
paperA_enhanced_hard_s1_cla0p4_env0p1_lab0p1.json,0.1,0.9900767072780086,enhanced,10%
paperA_enhanced_hard_s1_cla0p4_env0p2_lab0p0.json,0.0,0.9892950127075398,enhanced,0%
paperA_enhanced_hard_s1_cla0p4_env0p2_lab0p05.json,0.05,0.9923079671239057,enhanced,5%
paperA_enhanced_hard_s1_cla0p4_env0p2_lab0p1.json,0.1,0.9920894461712455,enhanced,10%
paperA_enhanced_hard_s1_cla0p8_env0p0_lab0p0.json,0.0,0.6901695014579297,enhanced,0%
paperA_enhanced_hard_s1_cla0p8_env0p0_lab0p05.json,0.05,0.7020858517540214,enhanced,5%
paperA_enhanced_hard_s1_cla0p8_env0p0_lab0p1.json,0.1,0.6889659073359348,enhanced,10%
paperA_enhanced_hard_s1_cla0p8_env0p1_lab0p0.json,0.0,0.96375480540255,enhanced,0%
paperA_enhanced_hard_s1_cla0p8_env0p1_lab0p05.json,0.05,0.965715900457753,enhanced,5%
paperA_enhanced_hard_s1_cla0p8_env0p1_lab0p1.json,0.1,0.966915904064755,enhanced,10%
paperA_enhanced_hard_s1_cla0p8_env0p2_lab0p0.json,0.0,0.9648670581673653,enhanced,0%
paperA_enhanced_hard_s1_cla0p8_env0p2_lab0p05.json,0.05,0.9846370491479155,enhanced,5%
paperA_enhanced_hard_s1_cla0p8_env0p2_lab0p1.json,0.1,0.9483972173521464,enhanced,10%
paperA_enhanced_hard_s2_cla0p0_env0p0_lab0p0.json,0.0,1.0,enhanced,0%
paperA_enhanced_hard_s2_cla0p0_env0p0_lab0p05.json,0.05,1.0,enhanced,5%
paperA_enhanced_hard_s2_cla0p0_env0p0_lab0p1.json,0.1,1.0,enhanced,10%
paperA_enhanced_hard_s2_cla0p0_env0p1_lab0p0.json,0.0,1.0,enhanced,0%
paperA_enhanced_hard_s2_cla0p0_env0p1_lab0p05.json,0.05,1.0,enhanced,5%
paperA_enhanced_hard_s2_cla0p0_env0p1_lab0p1.json,0.1,1.0,enhanced,10%
paperA_enhanced_hard_s2_cla0p0_env0p2_lab0p0.json,0.0,1.0,enhanced,0%
paperA_enhanced_hard_s2_cla0p0_env0p2_lab0p05.json,0.05,1.0,enhanced,5%
paperA_enhanced_hard_s2_cla0p0_env0p2_lab0p1.json,0.1,1.0,enhanced,10%
paperA_enhanced_hard_s2_cla0p4_env0p0_lab0p0.json,0.0,0.9317316524679025,enhanced,0%
paperA_enhanced_hard_s2_cla0p4_env0p0_lab0p05.json,0.05,0.9306734377994068,enhanced,5%
paperA_enhanced_hard_s2_cla0p4_env0p0_lab0p1.json,0.1,0.9250079585273989,enhanced,10%
paperA_enhanced_hard_s2_cla0p4_env0p1_lab0p0.json,0.0,0.9919374226829372,enhanced,0%
paperA_enhanced_hard_s2_cla0p4_env0p1_lab0p05.json,0.05,0.9864536776658392,enhanced,5%
paperA_enhanced_hard_s2_cla0p4_env0p1_lab0p1.json,0.1,0.9894862853500005,enhanced,10%
paperA_enhanced_hard_s2_cla0p4_env0p2_lab0p0.json,0.0,0.9952976862159425,enhanced,0%
paperA_enhanced_hard_s2_cla0p4_env0p2_lab0p05.json,0.05,0.9945709986249437,enhanced,5%
paperA_enhanced_hard_s2_cla0p4_env0p2_lab0p1.json,0.1,0.9728074633423303,enhanced,10%
paperA_enhanced_hard_s2_cla0p8_env0p0_lab0p0.json,0.0,0.6879566846049954,enhanced,0%
paperA_enhanced_hard_s2_cla0p8_env0p0_lab0p05.json,0.05,0.6838093811162842,enhanced,5%
paperA_enhanced_hard_s2_cla0p8_env0p0_lab0p1.json,0.1,0.6983849514044984,enhanced,10%
paperA_enhanced_hard_s2_cla0p8_env0p1_lab0p0.json,0.0,0.9591274884563119,enhanced,0%
paperA_enhanced_hard_s2_cla0p8_env0p1_lab0p05.json,0.05,0.9652331450214038,enhanced,5%
paperA_enhanced_hard_s2_cla0p8_env0p1_lab0p1.json,0.1,0.9599323413560841,enhanced,10%
paperA_enhanced_hard_s2_cla0p8_env0p2_lab0p0.json,0.0,0.9801137264117231,enhanced,0%
paperA_enhanced_hard_s2_cla0p8_env0p2_lab0p05.json,0.05,0.9796697682718258,enhanced,5%
paperA_enhanced_hard_s2_cla0p8_env0p2_lab0p1.json,0.1,0.9804372590160464,enhanced,10%
paperA_enhanced_hard_s3_cla0p0_env0p0_lab0p0.json,0.0,1.0,enhanced,0%
paperA_enhanced_hard_s3_cla0p0_env0p0_lab0p05.json,0.05,1.0,enhanced,5%
paperA_enhanced_hard_s3_cla0p0_env0p0_lab0p1.json,0.1,1.0,enhanced,10%
paperA_enhanced_hard_s3_cla0p0_env0p1_lab0p0.json,0.0,1.0,enhanced,0%
paperA_enhanced_hard_s3_cla0p0_env0p1_lab0p05.json,0.05,1.0,enhanced,5%
paperA_enhanced_hard_s3_cla0p0_env0p1_lab0p1.json,0.1,1.0,enhanced,10%
paperA_enhanced_hard_s3_cla0p0_env0p2_lab0p0.json,0.0,1.0,enhanced,0%
paperA_enhanced_hard_s3_cla0p0_env0p2_lab0p05.json,0.05,1.0,enhanced,5%
paperA_enhanced_hard_s3_cla0p0_env0p2_lab0p1.json,0.1,1.0,enhanced,10%
paperA_enhanced_hard_s3_cla0p4_env0p0_lab0p0.json,0.0,0.9259602351730638,enhanced,0%
paperA_enhanced_hard_s3_cla0p4_env0p0_lab0p05.json,0.05,0.924570070184557,enhanced,5%
paperA_enhanced_hard_s3_cla0p4_env0p0_lab0p1.json,0.1,0.927900807706665,enhanced,10%
paperA_enhanced_hard_s3_cla0p4_env0p1_lab0p0.json,0.0,0.9912967417179774,enhanced,0%
paperA_enhanced_hard_s3_cla0p4_env0p1_lab0p05.json,0.05,0.9841027026842503,enhanced,5%
paperA_enhanced_hard_s3_cla0p4_env0p1_lab0p1.json,0.1,0.99452082586171,enhanced,10%
paperA_enhanced_hard_s3_cla0p4_env0p2_lab0p0.json,0.0,0.9923515401627332,enhanced,0%
paperA_enhanced_hard_s3_cla0p4_env0p2_lab0p05.json,0.05,0.9849900637453352,enhanced,5%
paperA_enhanced_hard_s3_cla0p4_env0p2_lab0p1.json,0.1,0.9965052644821919,enhanced,10%
paperA_enhanced_hard_s3_cla0p8_env0p0_lab0p0.json,0.0,0.7165604011483895,enhanced,0%
paperA_enhanced_hard_s3_cla0p8_env0p0_lab0p05.json,0.05,0.7057722373714108,enhanced,5%
paperA_enhanced_hard_s3_cla0p8_env0p0_lab0p1.json,0.1,0.7217542221062457,enhanced,10%
paperA_enhanced_hard_s3_cla0p8_env0p1_lab0p0.json,0.0,0.964617622627715,enhanced,0%
paperA_enhanced_hard_s3_cla0p8_env0p1_lab0p05.json,0.05,0.9467025136441709,enhanced,5%
paperA_enhanced_hard_s3_cla0p8_env0p1_lab0p1.json,0.1,0.9563609545325074,enhanced,10%
paperA_enhanced_hard_s3_cla0p8_env0p2_lab0p0.json,0.0,0.9831080992218557,enhanced,0%
paperA_enhanced_hard_s3_cla0p8_env0p2_lab0p05.json,0.05,0.9793736731972315,enhanced,5%
paperA_enhanced_hard_s3_cla0p8_env0p2_lab0p1.json,0.1,0.9850636493509085,enhanced,10%
paperA_enhanced_hard_s4_cla0p0_env0p0_lab0p0.json,0.0,1.0,enhanced,0%
paperA_enhanced_hard_s4_cla0p0_env0p0_lab0p05.json,0.05,1.0,enhanced,5%
paperA_enhanced_hard_s4_cla0p0_env0p0_lab0p1.json,0.1,1.0,enhanced,10%
paperA_enhanced_hard_s4_cla0p0_env0p1_lab0p0.json,0.0,1.0,enhanced,0%
paperA_enhanced_hard_s4_cla0p0_env0p1_lab0p05.json,0.05,1.0,enhanced,5%
paperA_enhanced_hard_s4_cla0p0_env0p1_lab0p1.json,0.1,1.0,enhanced,10%
paperA_enhanced_hard_s4_cla0p0_env0p2_lab0p0.json,0.0,1.0,enhanced,0%
paperA_enhanced_hard_s4_cla0p0_env0p2_lab0p05.json,0.05,1.0,enhanced,5%
paperA_enhanced_hard_s4_cla0p0_env0p2_lab0p1.json,0.1,1.0,enhanced,10%
paperA_enhanced_hard_s4_cla0p4_env0p0_lab0p0.json,0.0,0.9265444743645638,enhanced,0%
paperA_enhanced_hard_s4_cla0p4_env0p0_lab0p05.json,0.05,0.9314560054446824,enhanced,5%
paperA_enhanced_hard_s4_cla0p4_env0p0_lab0p1.json,0.1,0.931301423274459,enhanced,10%
paperA_enhanced_hard_s4_cla0p4_env0p1_lab0p0.json,0.0,0.988786944365424,enhanced,0%
paperA_enhanced_hard_s4_cla0p4_env0p1_lab0p05.json,0.05,0.9886549709840716,enhanced,5%
paperA_enhanced_hard_s4_cla0p4_env0p1_lab0p1.json,0.1,0.983563191073792,enhanced,10%
paperA_enhanced_hard_s4_cla0p4_env0p2_lab0p0.json,0.0,0.989300997791944,enhanced,0%
paperA_enhanced_hard_s4_cla0p4_env0p2_lab0p05.json,0.05,0.996987117629293,enhanced,5%
paperA_enhanced_hard_s4_cla0p4_env0p2_lab0p1.json,0.1,0.9881001635129587,enhanced,10%
paperA_enhanced_hard_s4_cla0p8_env0p0_lab0p0.json,0.0,0.6849318751241709,enhanced,0%
paperA_enhanced_hard_s4_cla0p8_env0p0_lab0p05.json,0.05,0.7151831384767063,enhanced,5%
paperA_enhanced_hard_s4_cla0p8_env0p0_lab0p1.json,0.1,0.6868048664129718,enhanced,10%
paperA_enhanced_hard_s4_cla0p8_env0p1_lab0p0.json,0.0,0.9639063841630813,enhanced,0%
paperA_enhanced_hard_s4_cla0p8_env0p1_lab0p05.json,0.05,0.9625750069243328,enhanced,5%
paperA_enhanced_hard_s4_cla0p8_env0p1_lab0p1.json,0.1,0.9625625482380205,enhanced,10%
paperA_enhanced_hard_s4_cla0p8_env0p2_lab0p0.json,0.0,0.9855266734262911,enhanced,0%
paperA_enhanced_hard_s4_cla0p8_env0p2_lab0p05.json,0.05,0.9807688431772186,enhanced,5%
paperA_enhanced_hard_s4_cla0p8_env0p2_lab0p1.json,0.1,0.9686309154136632,enhanced,10%
